candidate_id,status,total_score,num_crossings_total,num_primitives_with_crossing,num_primitives_with_meaningful_jump,theta,a,Delta,omega_bar,k,lam,a_base_score,a_importance_weight,a_weighted_score,a_num_crossings,a_has_crossing,a_has_meaningful_jump,a_interior_crossing,a_clean_gap_slope,a_extra_crossings,a_max_jump,a_max_gap_slope,a_max_gap_change,a_best_crossing_x,a_best_crossing_index_left,Delta_base_score,Delta_importance_weight,Delta_weighted_score,Delta_num_crossings,Delta_has_crossing,Delta_has_meaningful_jump,Delta_interior_crossing,Delta_clean_gap_slope,Delta_extra_crossings,Delta_max_jump,Delta_max_gap_slope,Delta_max_gap_change,Delta_best_crossing_x,Delta_best_crossing_index_left,lam_base_score,lam_importance_weight,lam_weighted_score,lam_num_crossings,lam_has_crossing,lam_has_meaningful_jump,lam_interior_crossing,lam_clean_gap_slope,lam_extra_crossings,lam_max_jump,lam_max_gap_slope,lam_max_gap_change,lam_best_crossing_x,lam_best_crossing_index_left,theta_base_score,theta_importance_weight,theta_weighted_score,theta_num_crossings,theta_has_crossing,theta_has_meaningful_jump,theta_interior_crossing,theta_clean_gap_slope,theta_extra_crossings,theta_max_jump,theta_max_gap_slope,theta_max_gap_change,theta_best_crossing_x,theta_best_crossing_index_left,k_base_score,k_importance_weight,k_weighted_score,k_num_crossings,k_has_crossing,k_has_meaningful_jump,k_interior_crossing,k_clean_gap_slope,k_extra_crossings,k_max_jump,k_max_gap_slope,k_max_gap_change,k_best_crossing_x,k_best_crossing_index_left,omega_bar_base_score,omega_bar_importance_weight,omega_bar_weighted_score,omega_bar_num_crossings,omega_bar_has_crossing,omega_bar_has_meaningful_jump,omega_bar_interior_crossing,omega_bar_clean_gap_slope,omega_bar_extra_crossings,omega_bar_max_jump,omega_bar_max_gap_slope,omega_bar_max_gap_change,omega_bar_best_crossing_x,omega_bar_best_crossing_index_left,error
1877,ok,249,6,5,5,2.096662152,0.095332474,0.457933385,2.416697274,0.542719891,0.871857142,22,3,66,1,1,1,1,1,0,0.469738195,0.000449591,2.99E-05,1.837923729,26,17,3,51,2,1,1,1,1,1,1.202615193,0.505338779,0.016701875,0.562288136,15,22,3,66,1,1,1,1,1,0,0.324953864,0.011110978,0.000188322,0.110169492,6,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.079265751,0.035854639,0.000486165,0.703389831,44,22,1,22,1,1,1,1,1,0,0.929801966,0.1674764,0.005677166,1.805084746,38,
539,ok,249,5,5,5,1.576741315,0.354994241,1.008821089,2.208499514,0.317068676,0.992578454,17,3,51,1,1,1,0,1,0,2.968412278,18.67709419,1.242501605,0.174788136,1,22,3,66,1,1,1,1,1,0,1.356640858,1.495182856,0.04941706,1.421610169,41,22,3,66,1,1,1,1,1,0,0.711445799,0.027569621,0.000467282,0.313559322,18,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.312857313,0.850696388,0.011534866,0.608474576,37,22,1,22,1,1,1,1,1,0,0.975341477,0.434949187,0.01474404,1.398305085,26,
1184,ok,249,5,5,5,1.934205109,0.122873726,1.905023959,0.864768304,0.602477329,0.511759503,17,3,51,1,1,1,0,1,0,1.039935456,8.690829855,0.578161139,0.108262712,0,22,3,66,1,1,1,1,1,0,1.124766571,0.211681826,0.006996264,0.430084746,11,22,3,66,1,1,1,1,1,0,1.038888136,0.122262632,0.002072248,0.550847458,32,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.039935455,0.553600937,0.007506453,0.622033898,38,22,1,22,1,1,1,1,1,0,0.915410602,22.74022232,0.770854994,0.720338983,6,
1789,ok,249,5,5,5,2.26049643,0.325356194,1.12198021,1.952100146,0.314149992,0.847696938,17,3,51,1,1,1,0,1,0,1.919754309,5.247541245,0.349094905,0.241313559,2,22,3,66,1,1,1,1,1,0,1.366907813,1.071327209,0.035408272,1.388559322,40,22,3,66,1,1,1,1,1,0,0.842919397,0.045609503,0.000773042,0.279661017,16,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.331414644,0.936210992,0.012694386,0.486440678,28,22,1,22,1,1,1,1,1,0,1.106724592,0.406073353,0.013765198,1.466101695,28,
1610,ok,248,7,5,5,1.451957277,0.985030101,0.138700547,0.748947432,0.617170634,0.86385441,22,3,66,1,1,1,1,1,0,0.364282024,0.000751197,5.00E-05,0.97309322,13,12,3,36,3,1,1,1,1,2,1.447394085,50.1312884,1.656881566,1.950423729,57,22,3,66,1,1,1,1,1,0,0.324054095,0.000865883,1.47E-05,0.872881356,51,20,2,40,1,1,1,1,0,0,0.323546161,5.20E-05,1.28E-06,1.602966102,22,20,2,40,1,1,1,1,0,0,0.331482585,0.000563224,7.64E-06,0.63559322,39,0,1,0,0,0,0,0,0,0,0,0,0,,,
1208,ok,248,6,5,5,1.093844999,0.400183722,0.102835914,0.984546341,0.427168019,0.527424993,17,3,51,1,1,1,0,1,0,0.372515031,0.00159282,0.000105963,0.374364407,4,17,3,51,2,1,1,1,1,1,1.349851302,0.202528031,0.006693723,1.025,29,22,3,66,1,1,1,1,1,0,0.190535687,0.00070528,1.20E-05,0.550847458,32,20,2,40,1,1,1,1,0,0,0.194047437,2.39E-05,5.86E-07,2.143644068,44,20,2,40,1,1,1,1,0,0,0.202836949,0.000534853,7.25E-06,0.459322034,26,0,1,0,0,0,0,0,0,0,0,0,0,,,
441,ok,247,6,5,5,1.756357546,0.518692425,0.103690443,1.039167242,0.659717027,0.484736848,22,3,66,1,1,1,1,1,0,0.312418463,0.000849389,5.65E-05,0.507415254,6,17,3,51,2,1,1,1,1,1,1.322585241,0.195704708,0.006468206,1.058050847,30,20,3,60,1,1,1,1,0,0,0.17595241,0.000576718,9.77E-06,0.5,29,15,2,30,1,1,1,0,0,0,0.176914416,1.89E-05,4.64E-07,2.438559322,56,20,2,40,1,1,1,1,0,0,0.18479813,0.000180845,2.45E-06,0.703389831,44,0,1,0,0,0,0,0,0,0,0,0,0,,,
484,ok,244,9,6,6,2.4248812,0.438022326,0.848578379,1.237612882,0.745209883,0.700204164,7,3,21,3,1,1,0,1,2,1.550466537,11.90661788,0.7920928,0.440889831,5,22,3,66,1,1,1,1,1,0,1.256390768,0.34866479,0.011523667,0.859745763,24,17,3,51,2,1,1,1,1,1,1.279215305,0.432713978,0.007334135,0.703389831,41,20,2,40,1,1,1,1,0,0,1.277270716,0.000314064,7.72E-06,1.332627119,11,22,2,44,1,1,1,1,1,0,1.297997787,0.248264573,0.003366299,0.744067797,47,22,1,22,1,1,1,1,1,0,1.298558689,0.248410781,0.008420704,1.228813559,21,
1968,ok,244,9,6,6,1.343536856,2.21753011,0.461356604,0.815453795,0.543746853,0.930065384,12,3,36,3,1,1,1,1,2,3.832241891,7.924096815,0.527153898,0.108262712,0,17,3,51,2,1,1,1,1,1,1.431714856,0.151900462,0.005020439,1.091101695,31,17,3,51,1,1,1,0,1,0,0.783164574,0.003166517,5.37E-05,0.940677966,55,20,2,40,1,1,1,1,0,0,0.781019158,0.000128919,3.17E-06,1.480084746,17,22,2,44,1,1,1,1,1,0,0.786442528,0.001604004,2.17E-05,0.554237288,33,22,1,22,1,1,1,1,1,0,0.781054275,0.000305706,1.04E-05,0.754237288,7,
14,ok,244,6,5,5,1.548579338,2.362490712,1.611941055,1.827590538,0.236840893,0.449331235,17,3,51,2,1,1,1,1,1,2.154448852,2.47144774,0.164414108,0.174788136,1,22,3,66,1,1,1,1,1,0,1.044799312,0.001408098,4.65E-05,1.752118644,51,22,3,66,1,1,1,1,1,0,0.987674381,0.004297212,7.28E-05,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.003179786,0.001619183,2.20E-05,0.36440678,19,17,1,17,1,1,1,0,1,0,0.705886672,27.9543899,0.947606437,0.618644068,3,
567,ok,244,6,5,5,2.404281954,0.153754893,0.477794631,0.884517711,0.267329601,0.62052779,17,3,51,2,1,1,1,1,1,3.104548339,3.917002633,0.26058026,0.108262712,0,22,3,66,1,1,1,1,1,0,1.260381031,0.339466789,0.011219665,0.694491525,19,22,3,66,1,1,1,1,1,0,0.812912313,0.035732197,0.00060563,0.245762712,14,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.214911958,0.313183779,0.00424656,0.513559322,30,17,1,17,1,1,1,0,1,0,0.933453032,0.440038221,0.01491655,0.584745763,2,
1006,ok,244,6,5,5,1.853296074,0.226680427,0.51507778,1.013001298,0.782911565,0.342465523,22,3,66,1,1,1,1,1,0,0.886882147,0.007131038,0.000474395,0.507415254,6,22,3,66,1,1,1,1,1,0,1.21359353,0.110521033,0.003652814,0.793644068,22,17,3,51,2,1,1,1,1,1,1.187412967,0.219877328,0.003726734,0.63559322,37,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.790640119,0.019535167,0.000264884,0.255932203,11,17,1,17,1,1,1,0,1,0,0.802299231,0.123905252,0.004200178,0.618644068,3,
1024,ok,244,6,5,5,2.338658332,1.456712425,1.44338649,1.570704767,0.110340149,0.997359968,17,3,51,1,1,1,0,1,0,1.681149628,4.745802514,0.315716523,0.241313559,2,22,3,66,1,1,1,1,1,0,0.747052675,0.002120097,7.01E-05,0.727542373,20,22,3,66,1,1,1,1,1,0,1.009871324,0.004654769,7.89E-05,0.550847458,32,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.401052524,0.361765837,0.004905299,0.703389831,44,17,1,17,2,1,1,1,1,1,1.025220302,40.08956049,1.358968152,0.855932203,10,
1037,ok,244,6,5,5,1.243767755,0.117880912,0.386445035,0.826099684,0.357336734,0.556830243,22,3,66,1,1,1,1,1,0,0.823143676,0.011768125,0.00078288,0.507415254,6,22,3,66,1,1,1,1,1,0,1.164814726,0.267861101,0.008853036,0.529237288,14,17,3,51,2,1,1,1,1,1,1.186656673,0.308863502,0.005234975,0.822033898,48,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.171302556,0.172137289,0.002334065,0.56779661,34,17,1,17,1,1,1,0,1,0,0.915526851,0.29158574,0.009884262,0.584745763,2,
1060,ok,244,6,5,5,1.619551185,1.102865964,0.957682947,2.087963699,0.30030115,0.626960316,17,3,51,2,1,1,1,1,1,4.16653877,14.16613578,0.942408185,0.108262712,0,22,3,66,1,1,1,1,1,0,0.66338554,0.002912376,9.63E-05,0.793644068,22,22,3,66,1,1,1,1,1,0,0.720361339,0.008652701,0.000146656,0.56779661,33,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.735541523,0.004795445,6.50E-05,0.215254237,8,17,1,17,1,1,1,0,1,0,0.712647043,0.161015004,0.005458136,0.652542373,4,
1419,ok,244,6,5,5,1.088042485,2.297143355,0.781233598,2.227593301,0.371860737,0.886955192,17,3,51,2,1,1,1,1,1,5.644884618,23.4233574,1.558248776,0.108262712,0,22,3,66,1,1,1,1,1,0,0.603842427,0.001019181,3.37E-05,0.661440678,18,22,3,66,1,1,1,1,1,0,0.63518183,0.001553052,2.63E-05,0.788135593,46,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.655299581,0.000877436,1.19E-05,0.242372881,10,17,1,17,1,1,1,0,1,0,0.639308549,0.097845098,0.003316783,0.516949153,0,
1477,ok,244,6,5,5,1.984472792,0.585265072,1.451584514,2.057351713,0.163096038,0.669562961,17,3,51,1,1,1,0,1,0,3.770166475,28.20507025,1.87635425,0.108262712,0,22,3,66,1,1,1,1,1,0,0.630882974,0.004224946,0.000139638,0.694491525,19,22,3,66,1,1,1,1,1,0,0.913196743,0.020483206,0.000347173,0.398305085,23,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.341028697,0.265030179,0.00359363,0.811864407,52,17,1,17,2,1,1,1,1,1,0.932685567,37.67527981,1.277128129,1.025423729,15,
1506,ok,244,6,5,5,1.489778364,0.130409107,0.412333702,0.894215679,0.28970202,0.734901812,17,3,51,2,1,1,1,1,1,3.2879262,3.92238994,0.260938653,0.108262712,0,22,3,66,1,1,1,1,1,0,1.243722779,0.265378243,0.008770976,0.529237288,14,22,3,66,1,1,1,1,1,0,0.719459346,0.025213974,0.000427355,0.228813559,13,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.21176182,0.311655632,0.004225839,0.445762712,25,17,1,17,1,1,1,0,1,0,0.976429733,0.379954218,0.012879804,0.652542373,4,
1518,ok,244,6,5,5,1.908413589,0.935005936,1.595339654,1.992986622,0.393094141,0.310009627,17,3,51,2,1,1,1,1,1,4.9610794,15.6073814,1.038287661,0.108262712,0,22,3,66,1,1,1,1,1,0,1.069075806,0.005698819,0.000188351,1.785169492,52,22,3,66,1,1,1,1,1,0,0.989830523,0.025456648,0.000431469,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.995304672,0.005656362,7.67E-05,0.513559322,30,17,1,17,1,1,1,0,1,0,0.651302924,28.21585479,0.956469654,0.618644068,3,
1694,ok,244,6,5,5,1.540043631,0.088407071,0.295368203,2.236000096,0.369094901,0.710384732,22,3,66,1,1,1,1,1,0,0.387717778,0.002453743,0.000163236,0.640466102,8,17,3,51,2,1,1,1,1,1,1.218864936,0.529895754,0.017513504,0.793644068,22,22,3,66,1,1,1,1,1,0,0.234708291,0.005955743,0.000100945,0.144067797,8,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.675774595,0.141609827,0.001920133,0.798305085,51,17,1,17,1,1,1,0,1,0,0.445402039,0.252570092,0.008561698,0.686440678,5,
641,ok,242,7,5,5,1.982285401,0.784161165,0.069487554,0.692671942,0.536423764,0.842111439,22,3,66,1,1,1,1,1,0,0.241397497,0.000644867,4.29E-05,0.773516949,10,12,3,36,3,1,1,1,1,2,1.42164062,49.46427348,1.634836157,1.818220339,53,20,3,60,1,1,1,1,0,0,0.189058998,0.000477372,8.09E-06,0.855932203,50,20,2,40,1,1,1,1,0,0,0.188687286,1.89E-05,4.65E-07,2.315677966,51,20,2,40,1,1,1,1,0,0,0.198720358,0.000518976,7.04E-06,0.540677966,32,0,1,0,0,0,0,0,0,0,0,0,0,,,
212,ok,242,4,4,4,1.437103838,0.682897758,0.163828661,0.872376875,0.488978866,0.889851723,22,3,66,1,1,1,1,1,0,0.389584368,0.001228328,8.17E-05,0.906567797,12,22,3,66,1,1,1,1,1,0,1.328815482,0.316584186,0.010463376,0.826694915,23,22,3,66,1,1,1,1,1,0,0.335277445,0.001685284,2.86E-05,0.720338983,42,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.372137035,0.002747336,3.73E-05,0.350847458,18,0,1,0,0,0,0,0,0,0,0,0,0,,,
355,ok,242,4,4,4,2.155739627,2.186650107,0.988273836,2.365558051,0.148567934,0.723779672,22,3,66,1,1,1,1,1,0,0.704639892,0.000368334,2.45E-05,1.438771186,20,22,3,66,1,1,1,1,1,0,0.73801472,0.000928239,3.07E-05,1.091101695,31,22,3,66,1,1,1,1,1,0,0.700102296,0.001470666,2.49E-05,0.788135593,46,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.704746613,0.001691881,2.29E-05,0.228813559,9,0,1,0,0,0,0,0,0,0,0,0,0,,,
590,ok,242,4,4,4,2.389163675,1.819765671,0.879011701,1.427282528,0.154056722,0.608315919,22,3,66,1,1,1,1,1,0,0.88245496,0.005453828,0.000362818,0.706991525,9,22,3,66,1,1,1,1,1,0,1.012086045,0.002497124,8.25E-05,1.256355932,36,22,3,66,1,1,1,1,1,0,0.82993609,0.003664563,6.21E-05,0.822033898,48,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.845860544,0.004419661,5.99E-05,0.445762712,25,0,1,0,0,0,0,0,0,0,0,0,0,,,
657,ok,242,4,4,4,2.340052916,0.418012633,0.135008883,1.631607302,0.636881123,0.730868531,22,3,66,1,1,1,1,1,0,0.244473273,0.000661277,4.40E-05,0.840042373,11,22,3,66,1,1,1,1,1,0,1.300675901,0.585258566,0.019343292,1.091101695,31,22,3,66,1,1,1,1,1,0,0.160323117,0.000952622,1.61E-05,0.398305085,23,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.220470952,0.002231274,3.03E-05,0.283050847,13,0,1,0,0,0,0,0,0,0,0,0,0,,,
936,ok,242,4,4,4,2.079702471,0.341927152,0.119162954,0.971032194,0.524483226,0.769494242,22,3,66,1,1,1,1,1,0,0.294295727,0.001146807,7.63E-05,0.773516949,10,22,3,66,1,1,1,1,1,0,1.253785037,0.355672985,0.011755294,0.694491525,19,22,3,66,1,1,1,1,1,0,0.209782586,0.001526222,2.59E-05,0.381355932,22,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.272249955,0.003517459,4.77E-05,0.215254237,8,0,1,0,0,0,0,0,0,0,0,0,0,,,
1042,ok,242,4,4,4,1.879551083,1.100164089,0.353746262,1.730569912,0.451234235,0.694137734,22,3,66,1,1,1,1,1,0,0.465618442,0.00268114,0.000178364,0.840042373,11,22,3,66,1,1,1,1,1,0,0.553182786,0.002849467,9.42E-05,0.496186441,13,22,3,66,1,1,1,1,1,0,0.435231207,0.002934049,4.97E-05,0.805084746,47,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.418063902,0.001064027,1.44E-05,0.63559322,39,0,1,0,0,0,0,0,0,0,0,0,0,,,
1223,ok,242,4,4,4,2.214363333,0.497984348,0.460568225,1.691139491,0.483116332,0.697445605,22,3,66,1,1,1,1,1,0,0.545351323,0.002341713,0.000155783,1.106144068,15,22,3,66,1,1,1,1,1,0,1.368897026,0.663114398,0.021916493,1.421610169,41,22,3,66,1,1,1,1,1,0,0.476763597,0.010019992,0.00016983,0.415254237,24,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.549039394,0.011477928,0.000155633,0.201694915,7,0,1,0,0,0,0,0,0,0,0,0,0,,,
1673,ok,242,4,4,4,1.168998937,0.356798195,0.274360289,1.512983587,0.570452423,0.59954305,22,3,66,1,1,1,1,1,0,0.412910238,0.0013569,9.03E-05,0.706991525,9,22,3,66,1,1,1,1,1,0,1.297153726,0.378820512,0.012520339,1.15720339,33,22,3,66,1,1,1,1,1,0,0.310878397,0.002666879,4.52E-05,0.36440678,21,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.382655952,0.004234389,5.74E-05,0.255932203,11,0,1,0,0,0,0,0,0,0,0,0,0,,,
1788,ok,242,4,4,4,1.739067483,0.718250684,0.161342196,0.916539791,0.614731952,0.875514095,22,3,66,1,1,1,1,1,0,0.364902203,0.000881735,5.87E-05,1.039618644,14,22,3,66,1,1,1,1,1,0,1.324980853,0.271620259,0.00897728,0.793644068,22,22,3,66,1,1,1,1,1,0,0.309144935,0.001454156,2.46E-05,0.652542373,38,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.355840907,0.002721378,3.69E-05,0.377966102,20,0,1,0,0,0,0,0,0,0,0,0,0,,,
438,ok,239,11,6,6,2.470127322,3.795551396,1.224174203,0.829981651,0.62008882,0.534036907,12,3,36,3,1,1,1,1,2,1.470310721,19.33110191,1.286009746,1.837923729,26,17,3,51,2,1,1,1,1,1,1.485634761,0.041191707,0.001361421,1.388559322,40,17,3,51,2,1,1,1,1,1,1.463102073,0.064654333,0.001095836,0.940677966,55,20,2,40,1,1,1,1,0,0,1.399225892,9.74E-05,2.39E-06,1.996186441,38,22,2,44,1,1,1,1,1,0,1.418737168,0.001847015,2.50E-05,0.594915254,36,17,1,17,2,1,1,1,1,1,1.417730681,0.008673744,0.000294025,0.754237288,7,
1445,ok,239,6,5,5,2.486439158,1.330485219,1.119721771,1.461663775,0.27682546,0.630200559,17,3,51,2,1,1,1,1,1,2.407249556,10.29684836,0.6850022,0.174788136,1,22,3,66,1,1,1,1,1,0,0.861234561,0.00539387,0.000178272,0.89279661,25,22,3,66,1,1,1,1,1,0,0.956828575,0.015540111,0.000263392,0.533898305,31,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.948143175,0.006013073,8.15E-05,0.147457627,3,22,1,22,1,1,1,1,1,0,0.946459399,0.21437662,0.007267004,0.720338983,6,
1870,ok,239,6,5,5,1.192019384,0.231588841,0.445463231,1.950758724,0.807127032,0.51241163,17,3,51,2,1,1,1,1,1,3.322311257,0.167914745,0.0111706,0.108262712,0,22,3,66,1,1,1,1,1,0,1.245644697,0.162633478,0.005375174,1.025,29,22,3,66,1,1,1,1,1,0,0.336557738,0.002005779,3.40E-05,0.194915254,11,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.477258356,0.008908111,0.000120788,0.161016949,4,22,1,22,1,1,1,1,1,0,0.528620574,0.090786695,0.003077515,0.720338983,6,
597,ok,239,5,5,5,1.140364902,0.246452707,0.886768934,2.162374773,0.294216087,0.368632109,17,3,51,1,1,1,0,1,0,0.827635298,0.016441732,0.001093793,0.374364407,4,22,3,66,1,1,1,1,1,0,0.39321843,0.001486987,4.91E-05,0.430084746,11,22,3,66,1,1,1,1,1,0,0.649452797,0.023525048,0.00039873,0.279661017,16,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.688854929,0.013194571,0.000178909,0.174576271,5,22,1,22,1,1,1,1,1,0,0.638636285,0.163365716,0.005537821,0.754237288,7,
910,ok,238,9,6,6,1.470380257,3.647061219,0.647004921,1.404771219,0.787363392,0.876202669,7,3,21,3,1,1,0,1,2,1.980919738,5.300305348,0.352605059,0.307838983,3,17,3,51,2,1,1,1,1,1,1.441659416,0.126927027,0.004195046,1.851271186,54,22,3,66,1,1,1,1,1,0,0.687065812,0.000717357,1.22E-05,0.872881356,51,20,2,40,1,1,1,1,0,0,0.683249712,1.98E-05,4.87E-07,1.332627119,11,20,2,40,1,1,1,1,0,0,0.692660893,0.000131444,1.78E-06,0.757627119,48,20,1,20,1,1,1,1,0,0,0.685552672,1.60E-05,5.44E-07,1.56779661,31,
829,ok,238,5,5,5,2.016274118,0.090773257,0.182216587,1.282297854,0.697784392,0.098049435,17,3,51,1,1,1,0,1,0,3.531029347,0.012189654,0.000810922,0.108262712,0,22,3,66,1,1,1,1,1,0,1.242065794,0.045947849,0.001518615,1.322457627,38,17,3,51,1,1,1,0,1,0,0.221335749,0.002369421,4.02E-05,0.093220339,5,15,2,30,1,1,1,0,0,0,0.189948617,1.20E-05,2.94E-07,1.062288136,0,20,2,40,1,1,1,1,0,0,0.232010047,0.000370533,5.02E-06,0.608474576,37,0,1,0,0,0,0,0,0,0,0,0,0,,,
483,ok,237,10,6,6,1.922055695,0.806490023,0.34714385,0.616703022,0.696398774,0.550366009,12,3,36,3,1,1,1,1,2,3.950319184,1.896089172,0.126138136,0.108262712,0,12,3,36,3,1,1,1,1,2,1.349417362,32.28368925,1.067003289,1.619915254,47,22,3,66,1,1,1,1,1,0,0.771095295,0.00756079,0.000128149,0.533898305,31,20,2,40,1,1,1,1,0,0,0.734558113,0.000169909,4.18E-06,1.234322034,7,22,2,44,1,1,1,1,1,0,0.787022004,0.003812755,5.17E-05,0.622033898,38,15,1,15,1,1,1,0,0,0,0.755046384,6.11E-06,2.07E-07,2.415254237,56,
668,ok,237,7,5,5,2.369234848,0.113325203,0.52287774,0.923437698,0.494821686,0.126625161,17,3,51,1,1,1,0,1,0,3.77065202,0.332214917,0.022100738,0.108262712,0,17,3,51,2,1,1,1,1,1,1.332882339,0.048510087,0.001603299,1.025,29,17,3,51,2,1,1,1,1,1,1.178838772,0.322649797,0.005468641,0.466101695,27,20,2,40,1,1,1,1,0,0,0.797212754,0.000237846,5.85E-06,1.873305085,33,22,2,44,1,1,1,1,1,0,0.843002172,0.008767034,0.000118875,0.486440678,28,0,1,0,0,0,0,0,0,0,0,0,0,,,
115,ok,236,4,4,4,1.874935406,0.715544744,0.09921447,1.283512244,0.550497822,0.91779266,22,3,66,1,1,1,1,1,0,0.221916746,0.000472403,3.14E-05,0.906567797,12,22,3,66,1,1,1,1,1,0,1.357851925,0.503058835,0.016626521,1.058050847,30,20,3,60,1,1,1,1,0,0,0.168576234,0.00049439,8.38E-06,0.737288136,43,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.198893233,0.00090495,1.23E-05,0.405084746,22,0,1,0,0,0,0,0,0,0,0,0,0,,,
142,ok,236,4,4,4,2.044562611,0.305634293,0.097664352,1.48109884,0.68281869,0.534720148,22,3,66,1,1,1,1,1,0,0.243462757,0.000514984,3.43E-05,0.573940678,7,22,3,66,1,1,1,1,1,0,1.279318863,0.31077589,0.010271407,1.025,29,20,3,60,1,1,1,1,0,0,0.115271869,0.000482621,8.18E-06,0.296610169,17,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.161528644,0.001024395,1.39E-05,0.310169492,15,0,1,0,0,0,0,0,0,0,0,0,0,,,
885,ok,236,4,4,4,2.143070744,0.534230741,0.107697725,1.770163709,0.719002662,0.796154456,22,3,66,1,1,1,1,1,0,0.194095277,0.000218098,1.45E-05,0.97309322,13,22,3,66,1,1,1,1,1,0,1.314684345,0.570532396,0.018856579,1.15720339,33,20,3,60,1,1,1,1,0,0,0.126671996,0.000360751,6.11E-06,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.177518194,0.001060562,1.44E-05,0.350847458,18,0,1,0,0,0,0,0,0,0,0,0,0,,,
1367,ok,236,4,4,4,1.754747728,0.335289754,0.053632827,0.787299457,0.286624947,0.969846251,22,3,66,1,1,1,1,1,0,0.218336666,0.000879742,5.85E-05,0.507415254,6,22,3,66,1,1,1,1,1,0,1.307760665,0.359265284,0.011874022,0.661440678,18,20,3,60,1,1,1,1,0,0,0.132948559,0.000431393,7.31E-06,0.669491525,39,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.167794899,0.001214621,1.65E-05,0.188135593,6,0,1,0,0,0,0,0,0,0,0,0,0,,,
1568,ok,236,4,4,4,2.217767976,0.337408901,0.068020856,0.863267952,0.677772256,0.950626074,22,3,66,1,1,1,1,1,0,0.195842982,0.000253711,1.69E-05,1.039618644,14,22,3,66,1,1,1,1,1,0,1.199003366,0.28752895,0.009503075,0.463135593,12,20,3,60,1,1,1,1,0,0,0.127427044,0.000430794,7.30E-06,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.194318627,0.002001038,2.71E-05,0.188135593,6,0,1,0,0,0,0,0,0,0,0,0,0,,,
1731,ok,236,4,4,4,1.714517609,0.348897055,0.051684372,0.799037868,0.56725478,0.815105697,22,3,66,1,1,1,1,1,0,0.191113362,0.000320841,2.13E-05,0.706991525,9,22,3,66,1,1,1,1,1,0,1.265986936,0.205046692,0.006776967,0.529237288,14,20,3,60,1,1,1,1,0,0,0.108112623,0.000283204,4.80E-06,0.398305085,23,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.152376278,0.000830071,1.13E-05,0.242372881,10,0,1,0,0,0,0,0,0,0,0,0,0,,,
